,overall_rating,value,position,skill_moves,attacking_workrate,defensive_workrate,pace,shooting,passing,dribbling,defending,physicality,crossing,finishing,Curve,freekick_accuracy,ballcontrol,sprint_speed,agility,reactions,balance,shot_power,stamina,aggression,interceptions,positioning,vision,composure,marking
6827,68,2500000.0,CB,3,Medium,Medium,73,27,46,57,66,81,30,25,29,30,57,73,48,60,62,35,82,68,60,21,33,49,68
6828,68,1200000.0,RM,3,High,Medium,88,63,61,70,51,66,64,61,60,49,68,90,75,60,72,71,61,43,52,61,63,66,50
6829,68,775000.0,CB,2,Medium,Medium,62,41,56,62,66,75,51,34,44,45,62,61,68,63,58,55,65,78,67,50,50,64,63
6830,68,1200000.0,CAM,4,Medium,Medium,70,61,69,74,51,52,63,58,69,68,72,65,83,66,84,68,71,48,52,64,69,68,54
6831,68,2300000.0,CB,2,Medium,Medium,51,34,48,49,68,75,34,28,30,35,59,51,41,65,44,52,71,64,67,30,38,52,68
6832,68,1200000.0,ST,2,High,Medium,75,69,58,64,32,63,54,72,54,57,63,74,79,60,58,67,74,48,41,71,53,60,35
6833,68,1800000.0,CM,2,High,High,68,63,64,64,65,69,51,62,54,54,64,69,68,69,63,69,74,73,63,62,69,64,64
6834,68,925000.0,GK,1,Medium,Medium,69,65,69,68,33,68,11,15,10,13,22,32,33,66,40,52,28,26,14,6,42,52,19
6835,68,130000.0,GK,1,Medium,Medium,72,70,59,69,17,67,14,17,13,17,24,16,32,56,25,44,17,38,18,12,29,52,14
6836,68,1200000.0,LM,3,Medium,Low,72,64,68,69,38,66,68,64,68,65,69,73,77,66,69,64,75,55,40,67,69,68,41
6837,68,1000000.0,ST,4,Medium,Medium,68,69,63,70,23,69,67,69,56,45,69,66,78,67,67,72,69,54,18,69,65,62,30
6838,68,1600000.0,CB,2,Low,High,60,29,46,53,67,75,25,23,19,37,60,54,61,61,46,45,68,67,67,31,31,60,66
6839,68,1200000.0,GK,1,Medium,Medium,67,66,69,71,41,65,17,16,14,14,23,44,32,68,40,52,38,27,19,13,27,39,19
6840,68,1200000.0,LM,3,Medium,High,81,64,64,68,54,60,66,62,69,70,68,81,77,63,70,69,74,52,56,64,64,62,55
6841,68,2500000.0,CB,2,Medium,Medium,59,44,55,58,69,68,58,36,52,43,64,63,54,65,60,60,62,64,65,37,50,62,71
6842,68,1200000.0,CAM,3,Medium,Low,68,62,62,69,33,58,48,65,58,67,68,68,74,72,71,55,55,45,37,73,71,51,15
6843,68,1400000.0,CAM,4,High,Medium,65,66,62,72,32,53,42,64,50,70,71,62,84,60,82,72,60,27,20,61,71,65,37
6844,68,1600000.0,ST,3,High,Medium,69,65,66,68,62,75,59,58,55,58,71,68,48,59,60,82,76,73,63,68,65,77,60
6845,68,2700000.0,CAM,3,High,Medium,63,67,66,70,41,50,61,69,65,65,71,62,70,60,75,66,68,42,34,68,68,69,40
6846,68,1000000.0,GK,1,Medium,Medium,69,66,63,69,49,67,11,13,14,13,24,42,56,64,55,47,38,37,23,13,43,67,14
6847,68,1600000.0,ST,3,High,Medium,73,67,61,70,34,73,58,65,72,49,69,75,71,66,73,70,81,68,32,67,60,67,22
6848,68,1600000.0,RWB,3,High,Medium,72,43,62,65,64,62,64,38,60,32,63,71,77,64,77,62,68,62,66,60,64,65,64
6849,68,1900000.0,CAM,3,High,Medium,75,59,63,73,50,52,54,59,55,54,71,73,83,64,78,63,53,47,42,62,65,63,51
6850,68,400000.0,ST,2,High,Low,53,70,44,57,25,66,26,70,29,48,68,67,32,72,39,74,33,66,29,72,42,74,22
6851,68,775000.0,ST,2,Medium,Low,42,67,57,59,38,74,47,71,44,39,67,44,52,67,37,70,55,77,33,76,61,67,33
6852,68,1400000.0,CB,2,Medium,Medium,76,40,55,58,67,76,61,40,37,33,62,81,41,63,57,42,76,71,66,39,41,62,66
6853,68,525000.0,ST,3,Medium,High,42,72,59,60,40,64,49,74,57,61,68,48,40,59,50,73,30,51,51,73,57,69,40
6854,68,1000000.0,CB,2,Medium,High,68,46,57,61,65,82,58,47,36,34,62,69,68,63,71,47,90,74,64,52,53,60,59
6855,68,1000000.0,CDM,2,Low,High,66,54,62,64,66,71,53,48,68,63,66,67,70,68,76,66,75,77,69,59,59,67,67
6856,68,2600000.0,RWB,2,Medium,Medium,72,32,60,64,63,58,67,23,47,31,67,76,60,65,62,39,71,57,62,58,58,58,64
6857,68,1500000.0,CDM,2,Low,High,53,59,66,68,68,66,59,51,60,47,72,53,70,70,59,73,60,75,70,58,65,64,66
6858,68,1600000.0,CB,2,Low,High,73,36,50,50,69,75,34,29,26,29,48,73,67,63,60,58,74,72,70,24,44,59,69
6859,68,2600000.0,RB,2,High,Medium,77,42,53,65,65,48,64,45,55,37,65,75,72,65,83,40,69,46,64,57,44,60,67
6860,68,1400000.0,RM,3,Medium,Medium,79,64,63,71,29,58,65,68,57,39,71,76,79,59,76,55,78,39,19,63,59,54,36
6861,68,1300000.0,LB,2,Medium,Medium,67,48,63,63,65,68,69,41,68,49,65,67,63,67,64,57,67,66,66,60,54,61,64
6862,68,2700000.0,ST,2,High,Low,77,68,52,65,21,57,49,73,61,50,68,80,65,66,73,71,78,34,19,77,46,57,15
6863,68,2700000.0,RM,4,Medium,Medium,78,60,66,73,30,66,64,61,66,70,72,73,72,58,41,65,63,63,31,60,68,62,26
6864,68,1700000.0,CB,2,Medium,Medium,69,31,59,62,66,71,64,27,39,29,64,70,56,63,66,32,76,61,66,27,60,65,64
6865,68,2200000.0,CDM,2,Medium,Medium,59,55,61,66,67,67,45,57,50,44,68,54,65,62,77,56,72,61,65,55,63,63,66
6866,68,575000.0,CB,2,Medium,Medium,41,27,38,41,70,73,22,23,25,26,48,32,33,63,54,38,53,70,68,28,26,50,70
6867,68,575000.0,ST,3,High,Medium,71,67,52,62,29,76,38,69,48,59,65,70,70,67,52,71,68,75,25,71,59,59,26
6868,68,575000.0,CAM,3,Medium,Low,65,64,68,70,22,59,58,61,78,75,70,64,71,65,79,68,77,39,29,61,72,64,10
6869,68,220000.0,CB,3,Low,Low,46,55,61,62,67,74,58,49,67,60,65,51,57,67,44,64,66,78,67,58,59,72,66
6870,68,975000.0,ST,2,Medium,Low,62,70,53,62,39,60,56,73,46,39,67,69,65,71,65,70,53,34,42,73,67,75,35
6871,68,1100000.0,GK,1,Medium,Medium,68,66,60,73,49,65,18,11,22,13,20,52,51,67,69,45,32,23,22,12,50,53,13
6872,68,1200000.0,ST,2,Medium,Medium,72,68,53,66,27,77,51,70,53,55,66,74,72,66,79,69,80,70,20,70,51,67,27
6873,68,775000.0,CB,2,Medium,Medium,42,51,58,55,66,80,48,45,54,40,60,42,52,65,55,62,68,78,67,58,56,65,67
6874,68,1200000.0,RW,3,High,Medium,72,64,62,72,38,67,66,62,52,54,71,72,72,65,63,75,67,68,41,64,63,72,31
6875,68,2400000.0,CDM,2,Medium,Medium,55,60,58,64,66,77,34,66,30,40,67,54,53,67,65,51,75,62,72,67,65,57,60
6876,68,375000.0,CB,3,Medium,Medium,52,53,65,61,70,72,66,48,63,40,62,52,54,69,57,65,71,70,71,42,63,73,74
6877,68,1600000.0,CB,2,Medium,Medium,61,33,46,49,67,74,33,36,29,24,58,66,65,64,56,38,68,72,67,41,40,72,64
6878,68,1800000.0,ST,3,High,Medium,78,64,57,71,29,67,55,66,55,35,71,77,76,62,64,69,62,57,21,68,58,51,26
6879,68,950000.0,GK,1,Medium,Medium,70,67,63,71,25,65,13,19,18,12,19,29,42,59,33,47,25,23,10,10,29,40,17
6880,68,825000.0,CB,2,Medium,Medium,71,35,49,58,69,70,41,33,37,28,60,70,54,70,59,41,62,68,67,27,48,68,69
6881,68,2300000.0,CAM,3,Medium,Medium,68,64,65,68,64,70,64,64,58,49,72,65,70,65,62,65,70,65,66,65,67,67,63
6882,68,375000.0,CM,3,Medium,Medium,33,61,65,66,67,66,54,67,47,48,66,33,86,72,73,51,79,52,75,66,74,70,77
6883,68,1700000.0,CAM,3,High,Medium,67,66,67,68,60,63,63,67,67,64,68,66,73,66,66,67,74,59,61,67,71,66,62
6884,68,1600000.0,ST,3,Medium,Low,62,70,54,68,21,67,53,70,56,65,69,62,68,66,62,71,70,58,20,68,43,60,12
6885,68,275000.0,LB,3,Medium,Medium,59,61,69,65,67,69,70,56,72,60,66,59,66,68,69,70,69,68,68,66,66,67,68
6886,68,1200000.0,RM,3,High,Medium,70,67,63,70,34,72,65,67,66,55,70,64,69,66,71,73,76,52,23,65,65,63,34
6887,68,1100000.0,CDM,2,Low,Medium,65,53,63,64,65,66,54,42,47,55,66,63,66,68,70,69,65,69,68,55,63,68,68
6888,68,1400000.0,ST,3,Medium,Medium,71,68,56,66,37,66,41,69,66,55,66,72,69,69,72,69,71,60,45,72,66,69,21
6889,68,130000.0,GK,1,Medium,Medium,65,66,64,66,47,71,12,13,11,14,13,56,57,66,51,48,25,32,24,16,36,65,14
6890,68,1200000.0,ST,3,High,High,73,69,64,68,47,76,62,70,67,48,67,73,68,64,74,71,86,63,40,66,63,69,43
6891,68,1000000.0,CDM,2,Medium,High,61,62,61,66,67,74,51,63,49,46,66,60,73,67,76,68,70,72,68,61,64,66,66
6892,68,2600000.0,CDM,3,Low,High,62,53,56,63,63,68,33,50,35,38,64,60,58,75,70,64,74,73,65,55,62,49,61
6893,68,1100000.0,CB,2,Medium,High,64,33,42,46,69,73,31,23,34,35,56,70,47,61,56,50,62,58,66,30,32,53,68
6894,68,210000.0,GK,1,Medium,Medium,68,62,61,71,44,70,11,12,10,12,21,43,34,67,41,46,30,19,13,12,25,53,11
6895,68,1300000.0,LM,3,Medium,Medium,70,64,66,68,43,72,64,64,70,68,67,69,77,62,71,63,87,62,51,64,65,62,34
6896,68,2700000.0,ST,2,Medium,Medium,77,67,51,65,31,77,46,70,58,41,67,78,65,60,74,71,69,62,20,67,48,66,33
6897,68,1600000.0,CDM,2,Medium,Medium,76,53,62,69,68,71,51,41,42,55,68,76,84,70,80,68,86,71,76,55,62,65,60
6898,68,1400000.0,RWB,3,High,Low,79,55,60,68,62,72,64,51,59,44,66,76,74,60,83,67,81,60,61,61,57,62,59
6899,68,1200000.0,RWB,3,High,Medium,84,59,63,68,59,68,64,59,62,62,62,84,83,65,72,63,79,54,62,63,63,69,56
6900,68,1100000.0,LWB,2,Medium,Medium,69,49,64,63,61,68,67,40,68,62,64,71,62,62,74,60,82,76,62,56,61,59,60
6901,68,1500000.0,RB,2,Medium,Medium,70,29,47,55,67,70,59,27,39,32,62,70,70,63,62,29,82,56,65,51,38,52,70
6902,68,1200000.0,RW,3,High,Medium,81,67,62,69,36,61,60,70,66,44,67,80,76,68,83,66,72,44,21,71,65,59,44
6903,68,1400000.0,ST,3,Medium,Medium,90,68,55,67,26,64,57,71,55,45,67,90,77,67,78,67,73,41,29,63,55,53,20
6904,68,1200000.0,ST,3,High,Medium,78,69,58,65,29,74,62,70,55,54,64,76,75,66,79,70,75,74,19,67,54,63,25
6905,68,2600000.0,CDM,3,Medium,Medium,62,46,64,65,63,60,52,40,47,50,72,53,54,67,73,58,73,66,64,56,65,63,61
6906,68,2500000.0,CB,2,Medium,Medium,66,46,57,66,68,65,50,43,45,45,66,65,73,66,73,60,67,68,68,42,46,53,67
6907,68,1600000.0,CM,3,High,Medium,83,61,62,68,63,73,51,61,54,44,67,83,66,66,58,64,91,62,64,64,66,66,61
6908,68,1700000.0,ST,3,High,High,78,68,56,69,29,68,45,70,57,46,68,79,74,67,80,68,81,54,24,70,66,64,25
6909,68,1000000.0,CDM,3,Medium,High,45,57,62,62,66,71,51,57,45,37,65,40,60,63,63,62,82,67,69,53,69,58,67
6910,68,1500000.0,LB,2,High,Low,82,39,56,60,62,59,64,40,39,32,60,82,62,62,55,35,82,63,61,43,55,60,61
6911,68,400000.0,GK,1,Medium,Medium,69,70,68,66,41,68,19,18,20,16,21,42,38,61,36,51,25,24,28,16,42,49,25
6912,68,2900000.0,CAM,3,High,High,74,61,64,71,54,64,59,62,63,58,70,75,85,64,81,63,81,67,56,67,67,68,56
6913,68,575000.0,CB,2,Medium,High,50,50,52,48,66,81,44,50,49,32,50,52,51,60,44,65,65,84,66,53,44,59,65
6914,68,1600000.0,CB,2,Medium,Medium,75,27,43,56,68,72,22,22,21,28,60,78,50,67,54,38,67,67,67,37,41,58,68
6915,68,1200000.0,ST,3,High,Medium,76,65,58,67,28,70,64,67,57,39,64,76,69,68,67,70,73,51,26,71,57,63,29
6916,68,1400000.0,LM,4,High,Low,78,65,62,71,24,60,62,60,68,56,69,80,83,64,81,70,77,72,26,64,64,65,19
6917,68,2600000.0,GK,1,Medium,Medium,64,66,67,70,32,71,16,7,7,9,25,36,33,61,35,50,26,24,12,6,37,34,10
6918,68,3300000.0,LW,4,Medium,Medium,86,60,59,76,40,46,58,58,67,58,75,85,89,50,86,67,42,37,27,57,53,55,37
6919,68,1100000.0,CDM,3,Medium,High,63,64,63,66,65,76,53,64,54,55,62,68,83,66,76,68,91,65,68,63,65,62,64
6920,68,1100000.0,CB,2,Medium,Medium,59,34,56,61,67,66,40,25,26,34,68,65,59,67,49,56,52,64,74,35,55,63,64
6921,68,1400000.0,CB,2,Medium,High,71,38,51,51,68,76,39,29,36,47,53,70,62,49,64,55,74,74,69,45,42,55,64
6922,68,975000.0,ST,2,Medium,Medium,41,71,59,59,43,82,59,68,61,46,65,43,47,70,52,81,68,76,42,71,58,68,42
6923,68,210000.0,GK,1,Medium,Medium,68,65,62,70,45,70,13,17,11,16,17,48,31,59,46,47,16,18,20,11,46,58,16
6924,68,0.0,GK,1,Medium,Medium,67,69,60,70,43,68,14,7,10,11,18,45,33,58,44,45,22,18,13,7,42,40,7
6925,68,1600000.0,LM,2,Medium,Medium,80,59,63,68,31,59,69,59,49,45,67,80,62,56,81,66,72,45,30,64,60,59,31
6926,68,400000.0,RM,4,High,Medium,64,68,66,69,38,49,66,73,65,70,72,63,72,64,49,65,64,48,36,66,75,63,12
6927,68,1200000.0,RM,2,Medium,Medium,75,65,66,67,44,68,66,65,65,61,68,74,72,69,72,66,80,55,43,69,65,67,39
6928,68,1400000.0,GK,1,Medium,Medium,70,65,59,72,35,67,13,11,13,14,20,37,46,61,43,44,28,22,14,12,21,25,9
6929,68,1100000.0,LM,3,High,Low,76,69,66,70,58,72,67,66,62,65,69,75,72,63,65,76,82,57,54,67,64,65,52
6930,68,1400000.0,GK,1,Medium,Medium,67,65,63,61,37,78,12,8,10,15,10,32,35,61,50,47,22,27,12,11,31,33,9
6931,68,2300000.0,LB,2,High,Medium,72,36,59,66,64,59,64,35,51,39,65,72,66,65,73,36,72,59,64,67,55,59,66
6932,68,825000.0,LB,3,Medium,Medium,69,35,56,64,63,73,68,33,45,33,60,72,60,64,77,44,80,69,68,42,39,53,60
6933,68,1000000.0,CDM,2,Medium,High,68,53,60,63,65,73,59,46,46,39,67,68,69,66,68,67,76,72,67,54,57,64,62
6934,68,1100000.0,LWB,2,Medium,Medium,66,51,62,64,64,68,65,50,55,60,63,69,73,65,70,57,83,54,66,57,62,65,65
6935,68,2700000.0,ST,3,Medium,Low,73,67,62,72,40,65,65,67,68,55,72,73,71,63,74,68,68,50,55,67,63,60,45
6936,68,2700000.0,ST,4,High,Medium,80,67,55,71,26,60,45,70,45,46,70,79,82,64,76,65,65,50,20,68,60,62,23
6937,68,875000.0,RWB,2,High,Medium,79,63,62,70,62,68,65,59,64,56,67,79,77,66,76,76,62,80,65,63,58,67,58
6938,68,1700000.0,RM,3,Medium,Medium,80,34,61,69,60,65,67,42,45,32,66,80,81,64,59,23,73,50,62,68,59,59,62
6939,68,2400000.0,RM,3,Medium,Medium,84,58,68,74,61,58,67,57,60,55,72,84,85,67,81,63,75,64,55,58,67,65,56
6940,68,575000.0,CB,2,Medium,High,53,52,58,55,67,75,58,40,54,42,55,52,55,65,55,75,73,70,64,58,44,56,67
6941,68,1700000.0,RWB,2,High,Medium,75,43,62,67,63,69,66,26,64,68,65,77,81,59,80,67,84,66,66,60,62,58,64
6942,68,2600000.0,RWB,2,High,Medium,78,35,62,70,61,54,68,35,44,48,68,79,74,65,75,33,62,55,58,47,48,49,60
6943,68,220000.0,CDM,2,Medium,Medium,47,63,71,64,70,69,73,55,74,72,68,48,45,63,58,74,68,67,69,65,69,69,70
6944,68,0.0,LWB,3,High,Medium,80,60,56,64,63,64,57,63,34,29,70,83,52,64,43,65,79,60,61,59,59,63,63
6945,68,775000.0,ST,3,Medium,Medium,55,72,61,65,41,73,50,74,66,69,68,60,58,67,60,73,71,64,39,71,66,67,38
6946,68,1100000.0,RB,2,High,Medium,77,52,59,60,62,68,68,54,46,42,65,75,70,64,72,55,74,58,64,60,52,57,65
6947,68,2700000.0,ST,2,High,Medium,62,65,53,63,34,77,32,69,52,46,68,65,60,65,55,64,72,68,20,74,61,65,37
6948,68,1800000.0,ST,2,High,Medium,66,68,64,67,27,68,69,72,50,37,69,61,73,64,71,71,70,57,21,73,69,55,23
6949,68,1500000.0,RWB,2,High,High,78,46,58,64,63,72,64,44,48,36,64,78,76,57,73,56,82,64,62,56,50,60,64
6950,68,900000.0,GK,1,Medium,Medium,69,65,70,70,47,66,21,12,24,13,24,50,44,65,49,53,38,36,24,13,53,59,12
6951,68,1300000.0,LW,3,Medium,Medium,79,66,61,70,34,64,58,70,66,61,72,83,71,67,65,64,74,41,36,66,65,57,32
6952,68,1000000.0,CDM,3,High,High,66,55,66,69,67,73,60,53,60,55,70,66,71,68,78,58,79,73,68,57,67,72,67
6953,68,600000.0,GK,1,Medium,Medium,66,68,66,70,46,67,15,12,13,14,32,47,52,62,45,50,34,35,18,11,56,56,21
6954,68,1300000.0,RM,3,High,Medium,80,66,66,70,33,70,66,64,73,68,70,78,78,67,80,74,81,70,35,63,66,64,37
6955,68,825000.0,CB,2,Low,High,39,39,48,43,68,75,44,37,31,30,41,39,59,63,52,60,56,87,63,28,36,61,67
6956,68,2600000.0,LB,2,Low,Medium,83,40,47,63,65,55,59,38,66,63,64,83,65,64,78,39,73,52,70,50,45,55,69
6957,68,2500000.0,ST,3,High,Medium,74,68,61,67,31,73,56,67,59,45,68,76,68,66,64,72,71,69,24,69,65,65,32
6958,68,1800000.0,CAM,4,Medium,Medium,85,70,63,71,45,66,65,66,72,76,67,84,88,62,76,84,63,52,45,61,59,61,47
6959,68,850000.0,GK,1,Medium,Medium,69,63,62,72,41,68,11,8,13,17,15,42,26,64,33,47,27,23,14,7,45,26,5
6960,68,1200000.0,RM,4,High,Medium,84,62,63,67,55,67,68,60,62,66,67,86,87,68,85,70,76,64,55,67,65,53,55
6961,68,1300000.0,GK,1,Medium,Medium,67,69,68,72,63,66,12,17,18,19,15,62,62,52,62,51,40,20,28,17,26,34,16
6962,68,475000.0,CM,3,Medium,High,62,65,72,68,57,73,78,58,75,76,69,61,74,62,77,79,80,75,61,61,66,58,59
6963,68,1600000.0,CAM,3,High,Medium,80,65,67,68,36,56,60,62,69,52,65,77,74,64,81,73,48,53,30,71,68,70,36
6964,68,130000.0,GK,1,Medium,Medium,67,66,65,71,49,67,11,19,19,14,21,50,33,66,41,49,34,41,24,13,58,60,13
6965,68,1100000.0,CDM,2,High,Medium,65,55,65,65,67,72,58,53,56,36,64,67,66,70,68,59,72,70,68,59,69,71,67
6966,68,2700000.0,RM,4,Medium,Medium,80,64,62,71,25,57,62,68,63,55,70,80,75,57,70,63,67,48,24,60,60,68,19
6967,68,1100000.0,LB,3,Medium,Medium,68,39,57,64,67,64,65,32,58,43,63,68,66,67,69,58,69,62,68,59,45,67,66
6968,68,2700000.0,RW,3,High,Medium,88,59,52,72,27,51,60,65,55,33,71,85,90,57,86,54,78,40,31,62,62,52,38
6969,68,375000.0,LWB,3,High,Medium,63,59,67,66,64,65,67,51,66,67,66,62,68,63,81,69,69,64,71,57,69,69,70
6970,68,1200000.0,ST,3,High,Medium,60,68,54,65,24,64,45,70,65,68,70,55,69,60,37,73,65,30,18,70,50,68,19
6971,68,1200000.0,CM,3,High,Medium,72,61,65,70,61,71,58,63,61,66,69,69,81,68,82,62,83,68,63,67,67,70,62
6972,68,2700000.0,ST,3,High,Medium,77,70,54,65,24,70,43,72,46,60,65,79,69,65,56,72,66,76,21,68,59,56,24
6973,68,1500000.0,RB,2,Low,Medium,77,43,57,59,62,72,68,44,55,27,64,78,67,65,55,40,79,61,62,55,39,52,66
6974,68,1100000.0,CB,2,Medium,High,73,26,41,50,65,81,30,22,24,30,58,77,49,60,54,32,71,83,65,31,34,51,67
6975,68,1000000.0,CDM,2,Medium,Medium,49,52,63,63,65,80,60,47,53,51,70,55,73,68,61,62,90,66,69,58,57,65,61
6976,68,1000000.0,CM,3,Medium,Medium,53,66,69,67,63,64,68,62,74,70,68,47,71,70,76,71,67,65,70,67,71,65,67
6977,68,775000.0,CB,2,Medium,Medium,54,30,53,45,65,78,59,27,39,33,50,55,33,66,38,40,67,80,63,40,27,63,65
6978,68,1000000.0,CDM,2,Medium,Medium,51,50,58,68,67,68,43,37,67,49,73,52,66,73,74,70,70,70,62,54,61,50,65
6979,68,1600000.0,LM,3,Medium,High,72,63,65,63,62,81,61,62,37,55,65,80,70,63,54,66,90,71,70,67,71,66,55
6980,68,1000000.0,CB,2,Medium,Medium,47,39,53,57,66,80,31,44,42,30,57,52,57,58,34,37,75,79,63,33,55,63,67
6981,68,1500000.0,LB,2,High,High,90,54,55,63,60,78,61,49,58,53,60,91,78,60,54,60,88,76,58,61,50,54,54
6982,68,1300000.0,LB,2,High,Medium,77,49,57,68,59,57,68,39,60,51,65,80,81,63,92,71,88,71,63,52,47,56,55
6983,68,1200000.0,CM,3,Medium,Medium,71,56,66,67,64,73,59,50,57,52,69,69,72,68,73,66,84,67,65,59,67,64,62
6984,68,1200000.0,RM,5,High,Medium,86,65,57,71,33,62,59,66,60,54,64,90,81,57,82,69,82,35,24,63,52,65,40
6985,68,1500000.0,RB,2,Medium,Medium,61,43,55,61,67,74,63,38,48,33,63,65,57,66,66,51,83,72,69,45,40,65,68
6986,68,1600000.0,ST,3,Medium,Low,75,68,49,62,26,67,33,71,56,42,63,79,69,66,38,74,72,34,22,68,59,68,24
6987,68,775000.0,ST,3,Medium,Medium,70,66,63,68,22,67,59,65,55,44,70,69,71,67,71,72,70,48,16,65,65,58,19
6988,68,650000.0,GK,1,Medium,Medium,69,66,68,66,41,70,18,11,16,13,26,45,45,64,50,51,30,25,25,14,35,35,14
6989,68,1200000.0,CDM,2,Medium,High,52,53,66,66,65,71,60,48,59,48,70,49,71,64,69,58,77,67,61,59,68,64,62
6990,68,1600000.0,ST,2,High,Medium,78,68,54,67,35,77,56,68,46,45,66,78,74,58,72,77,63,73,18,69,58,63,35
6991,68,575000.0,CB,2,Medium,Medium,58,40,54,60,66,82,40,36,38,29,62,53,61,61,61,64,71,71,65,45,53,53,64
6992,68,1300000.0,RM,4,High,Medium,83,67,61,71,32,63,64,68,68,66,68,83,84,58,70,70,68,41,24,67,56,60,26
6993,68,1900000.0,CAM,4,Medium,Medium,69,61,64,74,35,59,59,63,73,64,73,69,80,68,69,58,70,50,33,62,65,73,25
6994,68,1300000.0,RM,4,Medium,Medium,82,67,61,68,30,56,61,68,63,68,70,82,73,60,74,67,70,38,20,63,58,58,24
6995,68,875000.0,LWB,2,Medium,Medium,75,46,55,63,63,74,63,44,66,46,62,74,78,66,65,56,83,60,64,58,45,58,63
6996,68,1700000.0,CDM,2,Medium,Medium,77,55,58,64,64,76,47,52,51,43,65,83,67,66,54,67,77,72,64,52,54,65,65
6997,68,1300000.0,LB,2,High,Medium,79,48,60,67,65,67,66,49,54,38,66,80,75,56,77,54,72,67,66,58,55,57,66
6998,68,1200000.0,CM,3,Medium,Medium,56,65,68,66,65,80,70,63,63,66,66,55,62,67,75,72,93,74,64,64,67,65,65
6999,68,1700000.0,CAM,3,Medium,Medium,69,58,66,68,46,65,53,58,51,48,68,69,66,69,72,59,73,62,51,66,67,51,38
7000,68,2500000.0,CB,2,Low,Medium,64,32,48,54,68,72,48,24,33,35,58,67,64,69,65,44,65,64,68,47,39,58,65
7001,68,600000.0,GK,1,Medium,Medium,69,67,71,67,48,65,14,13,13,11,23,45,54,64,52,53,28,28,23,14,63,61,17
7002,68,1000000.0,CB,2,Medium,Medium,45,34,52,47,68,72,47,28,30,40,53,44,57,60,50,52,53,73,67,19,34,65,67
7003,68,1700000.0,ST,3,High,Medium,79,66,49,70,27,63,38,69,45,50,72,81,67,62,66,66,72,25,18,64,48,57,35
7004,68,1200000.0,LB,2,Medium,Medium,76,36,63,62,62,69,72,36,54,34,62,77,64,59,49,35,71,65,64,63,65,49,58
7005,68,2700000.0,ST,3,Medium,Medium,77,66,62,70,47,69,58,67,58,48,73,78,76,59,67,73,84,64,49,70,58,58,44
7006,68,1300000.0,GK,1,Medium,Medium,72,65,62,69,47,64,13,5,10,13,10,46,51,68,47,47,27,24,10,5,23,23,5
7007,68,3000000.0,RM,3,Medium,Low,78,62,62,72,25,54,66,65,63,57,71,77,79,62,77,59,54,45,24,63,61,62,22
7008,68,1300000.0,LM,2,Medium,Low,82,66,62,70,37,63,60,63,70,62,67,81,75,60,70,74,63,57,30,64,58,70,40
7009,68,1300000.0,CDM,3,Medium,High,78,53,63,71,68,66,63,46,59,56,69,79,82,66,84,58,78,67,69,58,67,72,71
7010,68,1100000.0,LB,2,High,Medium,81,35,58,64,61,65,67,25,57,48,62,82,83,66,74,59,77,62,64,49,52,62,62
7011,68,1000000.0,CB,2,Medium,High,67,45,46,52,65,80,39,39,27,36,58,68,43,63,39,65,64,81,64,31,41,64,65
7012,68,1000000.0,CDM,3,Medium,High,68,61,63,65,63,70,55,57,59,56,66,68,72,57,73,68,83,80,67,59,67,63,68
7013,68,2300000.0,CDM,2,Medium,Medium,67,56,62,66,65,66,48,55,55,58,70,69,61,65,70,60,80,63,63,59,64,65,65
7014,68,350000.0,CDM,3,Low,High,48,66,63,65,66,75,64,59,58,65,66,48,54,64,71,77,68,86,68,64,61,70,66
7015,68,1200000.0,ST,2,Medium,Low,68,69,52,65,33,79,41,69,52,57,66,69,65,66,72,72,82,68,25,69,59,65,32
7016,68,1400000.0,ST,3,Medium,Low,63,67,57,65,31,78,49,68,43,39,71,63,55,65,63,76,69,64,25,68,66,63,31
7017,68,2700000.0,CDM,3,Medium,High,69,56,67,69,65,70,61,52,63,55,70,69,74,67,78,65,78,67,68,60,65,70,68
7018,68,1300000.0,CB,2,Medium,Medium,51,34,54,59,67,79,48,28,44,28,63,50,58,63,58,52,76,72,66,30,50,63,67
7019,68,550000.0,CM,3,Medium,Medium,57,62,69,68,61,67,66,61,67,59,68,56,70,65,79,65,72,73,63,65,73,71,62
7020,68,1000000.0,RB,2,High,Medium,78,56,62,66,63,52,68,52,60,49,71,81,67,62,82,56,63,62,67,60,56,66,63
7021,68,575000.0,LM,3,Medium,Low,68,64,67,72,36,60,60,58,75,68,70,68,70,65,73,71,55,65,30,68,68,70,50
7022,68,1800000.0,ST,2,Medium,Medium,82,64,49,66,31,74,40,66,60,32,67,84,72,63,69,71,69,79,19,69,48,58,20
7023,68,400000.0,CB,2,Medium,Medium,41,45,58,46,68,70,46,36,34,61,66,42,51,60,62,70,53,70,70,39,58,68,68
7024,68,1000000.0,GK,1,Medium,Medium,72,66,67,71,36,67,19,13,11,14,24,39,57,53,28,50,21,16,11,10,28,48,17
7025,68,1600000.0,ST,3,High,Medium,80,68,63,70,36,65,63,67,65,63,71,81,75,65,62,70,54,64,36,65,66,64,26
7026,68,1200000.0,CB,2,Medium,High,68,38,60,59,65,80,56,29,49,60,61,68,72,64,72,57,90,86,66,45,60,65,63
7027,68,2300000.0,GK,1,Medium,Medium,68,67,65,70,35,67,10,7,10,8,12,37,33,63,29,49,20,20,10,7,40,28,16
